,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2025-09-20 10:00:00+02:00,104.98,1492.0,523.42,1559.55,2091.403808,10.07048
2025-09-20 11:00:00+02:00,91.38,1489.6,431.68,1555.18,2690.650634,13.073143
2025-09-20 12:00:00+02:00,111.52,1488.9,259.18,1550.78,3038.249511,16.904376
2025-09-20 13:00:00+02:00,97.45,1489.8,231.8,1545.55,3126.721679,9.724904
2025-09-20 14:00:00+02:00,95.25,1492.3,258.05,1539.28,2915.850097,12.758624
2025-09-20 15:00:00+02:00,115.65,1496.3,322.32,1536.42,2496.244384,9.814693
2025-09-20 16:00:00+02:00,172.3,1501.7,611.28,1532.65,1848.952148,9.905349
2025-09-20 17:00:00+02:00,537.15,1508.4,1393.32,1531.6,1040.937988,10.726047
2025-09-20 18:00:00+02:00,1838.72,1516.2,2490.12,1534.4,330.573669,10.609189
2025-09-20 19:00:00+02:00,2146.55,1525.0,2784.35,1538.08,21.318092,5.541568
2025-09-20 20:00:00+02:00,1326.85,1534.8,2055.12,1542.98,3.586724,3.78148
2025-09-20 21:00:00+02:00,293.75,1545.3,1200.35,1546.22,2.822915,6.728368
2025-09-20 22:00:00+02:00,113.3,1556.6,930.45,1548.0,2.294869,5.263234
2025-09-20 23:00:00+02:00,138.88,1568.4,731.98,1550.18,1.688018,6.96629
2025-09-21 00:00:00+02:00,89.28,1429.8,662.12,1550.2,1.386114,10.777363
2025-09-21 01:00:00+02:00,82.92,1428.2,576.6,1551.6,1.043418,15.354331
2025-09-21 02:00:00+02:00,95.82,1427.3,527.52,1552.4,0.934576,11.908312
2025-09-21 03:00:00+02:00,67.18,1427.2,520.55,1553.3,0.865564,13.596354
2025-09-21 04:00:00+02:00,65.6,1427.9,520.68,1554.75,0.808784,25.816791
2025-09-21 05:00:00+02:00,91.25,1429.4,514.52,1553.85,0.784831,25.1704
2025-09-21 06:00:00+02:00,100.0,1431.7,534.48,1555.12,0.731749,35.537448
2025-09-21 07:00:00+02:00,120.7,1434.9,492.52,1554.95,57.23027,40.208255
2025-09-21 08:00:00+02:00,153.88,1439.1,671.02,1553.32,445.785278,23.280122
2025-09-21 09:00:00+02:00,122.0,1444.1,529.68,1552.05,1101.624511,12.137876
2025-09-21 10:00:00+02:00,52.98,1450.1,337.38,1549.5,1748.821533,21.845478
2025-09-21 11:00:00+02:00,50.88,1457.0,340.58,1548.7,2073.747802,21.285842
2025-09-21 12:00:00+02:00,91.55,1465.0,673.25,1549.52,1945.690429,18.466173
2025-09-21 13:00:00+02:00,115.05,1474.0,859.08,1549.08,1543.201782,14.568637
2025-09-21 14:00:00+02:00,94.52,1483.9,535.3,1548.88,1269.342529,14.980153
2025-09-21 15:00:00+02:00,103.65,1494.8,373.68,1548.38,1031.814819,13.37818
2025-09-21 16:00:00+02:00,427.38,1506.5,670.95,1550.1,619.255432,14.68444
2025-09-21 17:00:00+02:00,724.42,1519.0,1178.45,1551.68,217.723526,21.310096
2025-09-21 18:00:00+02:00,1374.15,1532.3,2059.08,1552.38,44.240188,35.170345
2025-09-21 19:00:00+02:00,1559.9,1546.2,2612.1,1554.35,4.097723,19.30833
2025-09-21 20:00:00+02:00,1323.6,1560.8,2126.28,1558.0,2.501054,11.010005
2025-09-21 21:00:00+02:00,925.0,1575.9,1547.12,1558.88,1.821527,3.393512
2025-09-21 22:00:00+02:00,516.05,1591.5,1464.7,1559.68,1.242666,1.758037
2025-09-21 23:00:00+02:00,319.9,1607.5,824.32,1559.22,0.927661,2.135929
2025-09-22 00:00:00+02:00,351.42,2770.5,951.48,1559.22,0.812058,4.998419
2025-09-22 01:00:00+02:00,446.55,2872.0,946.2,1558.85,0.652509,7.250523
2025-09-22 02:00:00+02:00,483.12,2970.3,903.2,1558.78,0.531679,10.274781
2025-09-22 03:00:00+02:00,450.85,3064.5,909.15,1563.3,0.471147,13.719896
2025-09-22 04:00:00+02:00,421.68,3153.7,1180.95,1570.02,0.392341,20.999761
2025-09-22 05:00:00+02:00,552.48,3237.0,1477.42,1571.82,0.528436,24.017944
2025-09-22 06:00:00+02:00,1833.6,3313.6,2399.95,1571.08,0.781978,14.049052
2025-09-22 07:00:00+02:00,2106.72,3382.5,3042.38,1571.32,4.274302,8.871322
2025-09-22 08:00:00+02:00,1850.88,3442.8,2838.28,1570.68,51.241863,6.484784
2025-09-22 09:00:00+02:00,1332.48,3493.7,2230.78,1569.55,179.941375,4.168753
2025-09-22 10:00:00+02:00,883.1,3534.3,1915.05,1571.1,447.211395,5.435032
2025-09-22 11:00:00+02:00,776.35,3563.7,1866.4,1569.15,874.467773,5.694869
2025-09-22 12:00:00+02:00,674.45,3581.0,1517.88,1569.02,1171.864013,6.194298
2025-09-22 13:00:00+02:00,686.4,3585.6,1579.28,1568.45,1038.019409,6.265713
2025-09-22 14:00:00+02:00,678.32,3578.2,1621.2,1568.45,860.824645,8.595446
2025-09-22 15:00:00+02:00,651.8,3559.4,1688.68,1568.8,615.044738,10.163799
2025-09-22 16:00:00+02:00,888.85,3530.3,2020.1,1569.05,425.783813,13.620052
2025-09-22 17:00:00+02:00,1436.35,3491.8,2313.68,1569.75,259.978546,13.801217
2025-09-22 18:00:00+02:00,2148.68,3444.6,3123.68,1570.7,103.243453,12.309663
2025-09-22 19:00:00+02:00,2378.85,3389.6,3307.82,1570.72,8.018584,17.189296
2025-09-22 20:00:00+02:00,2206.8,3327.8,3183.05,1570.38,1.323958,11.808366
2025-09-22 21:00:00+02:00,1647.08,3260.0,2886.8,1570.9,0.870205,11.330138
2025-09-22 22:00:00+02:00,792.02,3187.0,2228.42,1571.92,0.600534,7.111283
2025-09-22 23:00:00+02:00,433.48,3109.8,1434.68,1572.78,0.393941,4.66013
2025-09-23 00:00:00+02:00,315.22,3664.4,1197.35,1572.55,0.342206,3.895937
2025-09-23 01:00:00+02:00,559.32,3634.1,1249.45,1574.52,0.197319,4.995282
2025-09-23 02:00:00+02:00,582.6,3600.3,1246.28,1575.05,0.068283,5.089796
2025-09-23 03:00:00+02:00,569.9,3563.1,1192.38,1575.48,0.052932,4.508545
2025-09-23 04:00:00+02:00,701.9,3523.1,1375.78,1576.4,0.067027,5.441
2025-09-23 05:00:00+02:00,1261.35,3480.4,2350.45,1575.08,0.18958,4.518205
2025-09-23 06:00:00+02:00,2276.65,3435.5,3031.95,1575.45,0.091408,5.415602
2025-09-23 07:00:00+02:00,2761.1,3388.7,3071.5,1575.25,14.36217,3.883493
2025-09-23 08:00:00+02:00,2771.02,3340.5,3136.72,1576.78,112.620658,2.62013
2025-09-23 09:00:00+02:00,1814.82,3291.0,2896.12,1574.62,276.888214,6.172533
2025-09-23 10:00:00+02:00,716.08,3240.8,1825.32,1574.7,480.331207,9.20612
2025-09-23 11:00:00+02:00,748.28,3190.1,1258.15,1573.68,655.632202,8.003112
2025-09-23 12:00:00+02:00,683.1,3139.3,1198.7,1574.85,725.600158,8.163309
2025-09-23 13:00:00+02:00,531.82,3088.7,1252.38,1573.58,677.705444,7.993171
2025-09-23 14:00:00+02:00,474.75,3038.4,1287.85,1573.75,621.757934,12.72642
2025-09-23 15:00:00+02:00,664.28,2988.5,1782.22,1574.02,557.720031,15.52027
2025-09-23 16:00:00+02:00,1039.5,2939.1,2164.78,1574.88,355.016998,13.76055
2025-09-23 17:00:00+02:00,1922.15,2890.1,2909.02,1575.48,249.164779,7.753958
2025-09-23 18:00:00+02:00,3001.6,2841.6,3414.65,1575.05,105.188087,6.164622
2025-09-23 19:00:00+02:00,3135.6,2793.8,3466.12,1576.92,7.652923,5.224715
2025-09-23 20:00:00+02:00,2481.98,2746.5,3254.7,1577.02,0.69683,4.02655
2025-09-23 21:00:00+02:00,1389.02,2700.0,2489.45,1577.8,0.341302,4.547739
2025-09-23 22:00:00+02:00,686.25,2654.3,1647.82,1578.32,0.162571,4.560201
2025-09-23 23:00:00+02:00,600.38,2609.3,964.88,1578.92,0.0,4.790568
2025-09-24 00:00:00+02:00,506.88,2898.0,1554.55,1578.88,0.0,1.13722
2025-09-24 01:00:00+02:00,192.2,2885.5,1367.95,1579.55,0.0,2.494871
2025-09-24 02:00:00+02:00,171.62,2872.9,1318.42,1577.98,0.0,0.533088
2025-09-24 03:00:00+02:00,173.85,2859.9,1156.65,1578.68,0.0,0.407025
2025-09-24 04:00:00+02:00,163.9,2846.4,1386.75,1577.92,0.0,0.014615
2025-09-24 05:00:00+02:00,300.02,2832.1,1923.5,1578.0,0.0,0.921591
2025-09-24 06:00:00+02:00,1786.28,2816.6,2740.88,1577.0,0.0,1.223664
2025-09-24 07:00:00+02:00,2127.5,2799.9,3190.88,1574.98,8.146469,1.400743
2025-09-24 08:00:00+02:00,2458.15,2781.7,3094.88,1575.05,106.586288,1.487383
2025-09-24 09:00:00+02:00,1447.52,2761.6,2621.72,1575.05,304.182189,2.461207
2025-09-24 10:00:00+02:00,1626.4,2739.5,2434.05,1576.42,469.550628,2.506616
2025-09-24 11:00:00+02:00,1417.85,2715.1,1993.82,1574.38,688.947509,4.433893
2025-09-24 12:00:00+02:00,971.75,2688.3,1721.72,1577.88,842.110534,5.350667
2025-09-24 13:00:00+02:00,862.68,2658.7,1800.2,1575.75,887.785583,5.456631
2025-09-24 14:00:00+02:00,754.42,2626.6,2041.48,1575.7,905.217407,5.348505
2025-09-24 15:00:00+02:00,836.45,2592.3,1980.22,1576.22,839.778686,5.777635
2025-09-24 16:00:00+02:00,1132.65,2555.9,2466.5,1575.58,573.675354,8.376402
2025-09-24 17:00:00+02:00,1385.42,2517.7,2843.92,1576.9,302.582885,11.102017
2025-09-24 18:00:00+02:00,1775.95,2477.9,2803.8,1577.22,99.431632,14.87956
2025-09-24 19:00:00+02:00,1926.2,2436.8,2979.95,1577.75,5.912798,18.068477
2025-09-24 20:00:00+02:00,1941.95,2394.7,2856.5,1578.55,1.188546,13.439592
2025-09-24 21:00:00+02:00,772.75,2351.7,2159.8,1578.58,0.839039,11.791224
2025-09-24 22:00:00+02:00,541.35,2308.1,1700.3,1578.78,0.552765,10.722064
2025-09-24 23:00:00+02:00,356.85,2264.2,1176.85,1579.38,0.327466,10.49873
2025-09-25 00:00:00+02:00,466.15,2360.3,671.4,1579.3,0.308605,11.13054
2025-09-25 01:00:00+02:00,375.7,2332.8,668.4,1579.4,0.215922,9.196665
2025-09-25 02:00:00+02:00,374.38,2305.3,691.85,1579.08,0.0,7.3935
2025-09-25 03:00:00+02:00,306.32,2277.7,734.98,1578.45,0.0,7.530558
2025-09-25 04:00:00+02:00,271.62,2250.1,912.6,1577.98,0.0,7.22784
2025-09-25 05:00:00+02:00,494.02,2222.7,993.8,1577.1,0.0,7.834123
2025-09-25 06:00:00+02:00,1685.38,2195.4,1817.32,1576.85,0.043719,5.301039
2025-09-25 07:00:00+02:00,2530.4,2168.5,2452.5,1576.65,12.324477,3.602535
2025-09-25 08:00:00+02:00,2320.55,2141.9,2556.8,1576.08,186.423446,3.749401
2025-09-25 09:00:00+02:00,1532.98,2115.8,1984.62,1575.95,570.845336,3.892136
2025-09-25 10:00:00+02:00,1255.75,2090.2,1477.95,1575.8,1015.140502,2.693068
2025-09-25 11:00:00+02:00,735.75,2065.2,1347.9,1575.55,1458.546508,2.872355
2025-09-25 12:00:00+02:00,343.22,2040.8,896.7,1574.85,1690.874389,3.014732
2025-09-25 13:00:00+02:00,238.12,2017.3,920.35,1573.48,1679.007324,3.040329
2025-09-25 14:00:00+02:00,295.88,1994.5,1015.68,1573.0,1520.973999,4.824135
2025-09-25 15:00:00+02:00,465.88,1972.5,1319.5,1573.25,1146.806762,6.218599
2025-09-25 16:00:00+02:00,1206.95,1951.3,1853.68,1573.3,704.52246,9.738922
2025-09-25 17:00:00+02:00,2461.35,1930.9,2242.28,1573.52,333.991607,10.405957
2025-09-25 18:00:00+02:00,2987.3,1911.2,2757.1,1574.38,92.156875,8.381325
2025-09-25 19:00:00+02:00,3426.35,1892.4,3330.65,1575.02,4.474382,6.431293
2025-09-25 20:00:00+02:00,3130.02,1874.4,3112.65,1575.52,2.382929,4.740188
2025-09-25 21:00:00+02:00,1902.6,1857.2,1967.35,1576.3,1.655173,2.641486
2025-09-25 22:00:00+02:00,1100.02,1840.8,1381.58,1576.85,1.237106,2.98358
2025-09-25 23:00:00+02:00,973.15,1825.2,984.85,1577.05,0.910773,2.289664
2025-09-26 00:00:00+02:00,753.3,1873.3,1016.05,1577.92,0.710856,0.958963
2025-09-26 01:00:00+02:00,521.2,1865.7,987.22,1578.85,0.655651,0.874128
2025-09-26 02:00:00+02:00,494.28,1858.6,1014.98,1580.52,0.411287,2.896602
2025-09-26 03:00:00+02:00,504.88,1852.1,1008.15,1580.68,0.267727,6.597487
2025-09-26 04:00:00+02:00,494.32,1846.2,964.22,1580.2,0.308345,5.48098
2025-09-26 05:00:00+02:00,862.25,1840.7,1133.8,1578.95,0.395916,2.67909
2025-09-26 06:00:00+02:00,2122.7,1835.6,1666.55,1578.7,0.438534,5.43338
2025-09-26 07:00:00+02:00,2885.35,1830.9,3077.75,1577.68,12.8949,8.06573
2025-09-26 08:00:00+02:00,2971.85,1826.4,3170.85,1578.05,148.656875,2.185054
2025-09-26 09:00:00+02:00,2380.38,1822.2,2437.62,1576.92,380.709503,2.545724
2025-09-26 10:00:00+02:00,1887.6,1818.2,1737.45,1577.18,675.4057,2.259041
2025-09-26 11:00:00+02:00,1332.6,1814.3,1562.62,1577.62,991.693847,3.319109
2025-09-26 12:00:00+02:00,1084.22,1810.4,1112.58,1576.7,1197.853271,3.715376
2025-09-26 13:00:00+02:00,1342.5,1806.6,1118.92,1577.05,1153.007934,6.708155
2025-09-26 14:00:00+02:00,1405.98,1802.8,1242.88,1576.88,896.189697,6.620978
2025-09-26 15:00:00+02:00,1346.32,1799.1,1160.6,1576.6,665.980285,5.312613
2025-09-26 16:00:00+02:00,1445.55,1795.4,1347.52,1575.52,385.022491,4.813663
2025-09-26 17:00:00+02:00,2084.05,1791.9,1751.45,1576.32,209.992782,3.541688
2025-09-26 18:00:00+02:00,3071.15,1788.4,2847.28,1577.42,69.265159,2.450415
2025-09-26 19:00:00+02:00,2943.02,1785.1,2703.22,1577.68,2.266195,2.650889
2025-09-26 20:00:00+02:00,1878.92,1782.0,2281.68,1576.95,1.444072,2.159908
2025-09-26 21:00:00+02:00,1113.48,1779.0,1328.9,1577.5,0.953704,1.209646
2025-09-26 22:00:00+02:00,724.12,1776.3,954.85,1578.45,0.758543,1.076086
2025-09-26 23:00:00+02:00,640.35,1773.7,775.9,1578.82,0.549174,1.203142
2025-09-27 00:00:00+02:00,293.22,2091.8,905.58,1578.58,0.422512,0.165648
2025-09-27 01:00:00+02:00,319.68,2113.7,747.6,1578.25,0.294729,0.143196
2025-09-27 02:00:00+02:00,301.65,2135.0,702.35,1578.22,0.078915,0.03351
2025-09-27 03:00:00+02:00,258.62,2155.4,705.0,1579.1,0.102402,0.0
2025-09-27 04:00:00+02:00,289.55,2174.7,680.85,1579.32,0.129829,0.0
2025-09-27 05:00:00+02:00,222.78,2192.6,742.85,1579.35,0.14402,0.0
2025-09-27 06:00:00+02:00,350.28,2209.0,1135.18,1578.78,0.055765,0.520772
2025-09-27 07:00:00+02:00,716.58,2223.6,1281.48,1577.5,8.25615,0.710254
2025-09-27 08:00:00+02:00,871.35,2236.2,1335.32,1578.58,123.31726,0.630499
2025-09-27 09:00:00+02:00,1010.12,2246.7,1106.35,1577.48,398.64804,0.486209
2025-09-27 10:00:00+02:00,761.52,2254.7,749.08,1578.68,831.361694,0.182786
2025-09-27 11:00:00+02:00,337.5,2260.1,767.32,1577.95,1307.62915,0.872438
2025-09-27 12:00:00+02:00,64.12,2262.8,622.52,1578.7,1849.633056,0.383351
2025-09-27 13:00:00+02:00,38.68,2262.4,557.9,1578.9,1942.87561,0.0
2025-09-27 14:00:00+02:00,49.02,2259.2,614.78,1577.6,1782.412963,0.767613
2025-09-27 15:00:00+02:00,138.35,2253.3,859.3,1578.2,1441.671264,1.302871
2025-09-27 16:00:00+02:00,484.12,2244.8,1000.1,1578.08,1048.418945,1.906026
2025-09-27 17:00:00+02:00,1430.95,2234.1,1704.75,1577.72,600.377319,4.108881
2025-09-27 18:00:00+02:00,2803.62,2221.2,2561.28,1577.28,184.45729,7.699309
2025-09-27 19:00:00+02:00,2627.52,2206.4,2841.78,1576.9,6.229021,6.024928
2025-09-27 20:00:00+02:00,2224.25,2189.7,2448.15,1576.75,2.690398,11.921981
2025-09-27 21:00:00+02:00,1755.48,2171.5,1459.75,1577.52,1.956138,15.313437
2025-09-27 22:00:00+02:00,910.6,2151.8,1056.95,1577.7,1.571984,14.64686
2025-09-27 23:00:00+02:00,539.18,2130.9,910.3,1579.18,1.317196,9.556949
2025-09-28 00:00:00+02:00,513.32,2089.0,812.18,1579.5,1.011915,8.707915
2025-09-28 01:00:00+02:00,263.82,2065.2,711.0,1579.75,0.804303,13.194079
2025-09-28 02:00:00+02:00,133.72,2040.8,682.4,1581.28,0.728655,9.699857
2025-09-28 03:00:00+02:00,59.45,2015.8,662.6,1580.35,0.625561,7.864767
2025-09-28 04:00:00+02:00,90.08,1990.6,723.9,1580.78,0.590135,8.48584
2025-09-28 05:00:00+02:00,113.12,1965.3,987.08,1579.32,0.524412,11.586597
2025-09-28 06:00:00+02:00,195.62,1940.1,1162.88,1578.98,0.589967,12.959027
2025-09-28 07:00:00+02:00,243.0,1915.1,1301.28,1578.38,18.177398,10.079775
2025-09-28 08:00:00+02:00,258.38,1890.7,1241.72,1577.6,254.0596,8.559785
2025-09-28 09:00:00+02:00,261.42,1866.9,926.58,1576.22,762.320495,10.083243
2025-09-28 10:00:00+02:00,83.45,1843.9,481.1,1575.05,1339.99414,9.28338
2025-09-28 11:00:00+02:00,66.55,1822.0,436.02,1571.68,1806.761108,5.494337
2025-09-28 12:00:00+02:00,42.22,1801.3,457.0,1571.6,2135.736083,2.094086
2025-09-28 13:00:00+02:00,29.7,1782.0,418.7,1571.32,2309.478515,1.005584
2025-09-28 14:00:00+02:00,51.78,1764.0,390.5,1571.1,2253.159912,2.545723
2025-09-28 15:00:00+02:00,85.65,1747.4,569.6,1568.98,1878.143798,3.958126
2025-09-28 16:00:00+02:00,197.5,1732.1,649.98,1568.68,1295.220825,6.08734
2025-09-28 17:00:00+02:00,1150.6,1717.9,1468.65,1568.88,662.856933,5.963072
2025-09-28 18:00:00+02:00,2568.2,1705.0,2868.2,1567.85,173.115966,6.313804
2025-09-28 19:00:00+02:00,2796.02,1693.2,3330.6,1569.4,6.388139,11.04583
2025-09-28 20:00:00+02:00,2243.42,1682.5,2934.4,1572.82,3.114786,17.331634
2025-09-28 21:00:00+02:00,1080.98,1672.9,1821.45,1574.68,2.32768,22.606685
2025-09-28 22:00:00+02:00,537.32,1664.3,1318.9,1576.82,1.753683,21.493492
2025-09-28 23:00:00+02:00,287.6,1656.6,867.72,1577.82,1.239454,19.152038
2025-09-29 00:00:00+02:00,240.38,1728.6,755.78,1578.18,0.975369,14.147659
2025-09-29 01:00:00+02:00,262.15,1728.6,546.38,1578.6,0.865955,8.211011
2025-09-29 02:00:00+02:00,121.4,1729.1,455.65,1578.72,0.831849,5.66945
2025-09-29 03:00:00+02:00,68.08,1730.1,488.8,1579.45,0.78561,1.968662
2025-09-29 04:00:00+02:00,124.32,1731.6,770.48,1579.75,0.686492,2.128871
2025-09-29 05:00:00+02:00,383.45,1733.3,1142.08,1579.78,0.814693,1.784195
2025-09-29 06:00:00+02:00,2563.58,1735.2,2499.3,1578.85,1.121693,2.872478
2025-09-29 07:00:00+02:00,2940.55,1737.2,2583.25,1578.4,11.919379,3.430381
2025-09-29 08:00:00+02:00,2900.4,1739.1,2513.8,1579.7,176.424072,5.510741
2025-09-29 09:00:00+02:00,1986.48,1741.0,2034.6,1580.15,564.52423,7.056085
2025-09-29 10:00:00+02:00,411.22,1742.6,993.22,1577.75,1199.230712,6.322968
2025-09-29 11:00:00+02:00,117.95,1743.9,670.58,1574.6,1775.190795,3.439728
2025-09-29 12:00:00+02:00,100.0,1744.8,503.28,1571.65,2171.730712,1.160346
2025-09-29 13:00:00+02:00,231.12,1745.2,482.15,1570.88,2512.323974,3.556769
2025-09-29 14:00:00+02:00,290.98,1745.1,662.98,1570.15,2487.05957,7.33305
2025-09-29 15:00:00+02:00,357.38,1744.6,809.28,1570.15,2161.936035,9.252533
2025-09-29 16:00:00+02:00,652.4,1743.5,1044.68,1569.3,1567.171997,10.349148
2025-09-29 17:00:00+02:00,2138.8,1742.1,2281.12,1568.08,806.111206,9.670925
2025-09-29 18:00:00+02:00,2712.1,1740.2,2785.18,1568.35,192.836151,8.405159
2025-09-29 19:00:00+02:00,2833.3,1738.0,3006.7,1569.4,6.354385,6.629052
2025-09-29 20:00:00+02:00,2252.62,1735.4,2740.78,1571.48,3.517994,3.839954
2025-09-29 21:00:00+02:00,1391.75,1732.5,2090.8,1573.02,2.735495,3.370691
2025-09-29 22:00:00+02:00,591.22,1729.2,1087.42,1574.58,2.033453,1.06931
2025-09-29 23:00:00+02:00,275.95,1725.7,809.38,1575.0,1.425451,0.45685
2025-09-30 00:00:00+02:00,323.95,1712.5,656.72,1575.58,1.220061,1.811988
2025-09-30 01:00:00+02:00,241.15,1707.5,493.88,1575.92,0.857568,3.131381
2025-09-30 02:00:00+02:00,231.48,1702.3,491.08,1577.3,0.690442,2.558156
2025-09-30 03:00:00+02:00,276.48,1697.0,586.15,1578.62,0.785456,1.163452
2025-09-30 04:00:00+02:00,469.25,1691.5,653.2,1579.02,0.679486,0.96118
2025-09-30 05:00:00+02:00,1233.18,1686.0,1329.18,1579.05,0.802783,0.981078
2025-09-30 06:00:00+02:00,2807.8,1680.3,2293.0,1577.25,1.008827,0.73336
2025-09-30 07:00:00+02:00,3092.0,1674.7,2991.38,1577.15,12.278576,1.41898
2025-09-30 08:00:00+02:00,2972.7,1669.0,2920.7,1577.75,191.768142,2.193768
2025-09-30 09:00:00+02:00,2110.92,1663.4,2226.5,1577.85,600.27069,1.705674
2025-09-30 10:00:00+02:00,1145.3,1657.9,1445.92,1575.95,1048.992797,1.121709
2025-09-30 11:00:00+02:00,471.92,1652.5,862.92,1575.45,1450.762329,0.815163
2025-09-30 12:00:00+02:00,429.2,1647.1,883.68,1573.78,1576.720336,1.119088
2025-09-30 13:00:00+02:00,592.38,1642.0,904.38,1572.78,1615.610107,2.856703
2025-09-30 14:00:00+02:00,753.8,1637.0,835.85,1571.78,1740.926147,7.406921
2025-09-30 15:00:00+02:00,869.2,1632.2,861.85,1571.45,1550.953369,8.035674
2025-09-30 16:00:00+02:00,1096.55,1627.6,1060.1,1571.08,1088.680297,8.090632
2025-09-30 17:00:00+02:00,2715.62,1623.1,2283.22,1573.02,508.750427,13.250081
2025-09-30 18:00:00+02:00,3079.2,1618.8,2765.72,1573.55,98.6968,13.359269
2025-09-30 19:00:00+02:00,3235.8,1614.6,2984.22,1573.48,3.318542,12.379868
2025-09-30 20:00:00+02:00,2657.75,1610.7,2565.58,1574.72,2.387582,9.345095
2025-09-30 21:00:00+02:00,1771.25,1606.9,1555.92,1574.75,1.873875,11.324119
2025-09-30 22:00:00+02:00,688.08,1603.3,1109.5,1576.28,1.327782,10.77638
2025-09-30 23:00:00+02:00,559.5,1599.8,923.3,1577.48,0.975786,8.405075
2025-10-01 00:00:00+02:00,359.9,1564.4,805.3,1577.92,0.911439,10.639561
2025-10-01 01:00:00+02:00,95.72,1558.9,687.75,1580.05,0.704948,8.518465
2025-10-01 02:00:00+02:00,145.5,1553.7,645.35,1580.45,0.575671,9.605756
2025-10-01 03:00:00+02:00,105.82,1548.7,719.82,1582.5,0.492471,8.916973
2025-10-01 04:00:00+02:00,139.98,1544.1,778.75,1581.98,0.416056,9.41815
2025-10-01 05:00:00+02:00,547.75,1539.9,1019.55,1582.32,0.548737,9.895267
2025-10-01 06:00:00+02:00,2706.4,1536.0,2336.95,1581.68,0.802068,8.749911
2025-10-01 07:00:00+02:00,3198.7,1532.5,2703.55,1581.42,8.910609,9.138986
2025-10-01 08:00:00+02:00,3137.08,1529.5,2714.02,1581.48,165.350082,9.632587
2025-10-01 09:00:00+02:00,2414.12,1526.9,1798.15,1581.75,526.294738,8.225355
2025-10-01 10:00:00+02:00,754.62,1524.7,1228.7,1579.65,1047.212402,6.832907
2025-10-01 11:00:00+02:00,282.85,1523.1,707.3,1578.78,1604.952392,8.85873
2025-10-01 12:00:00+02:00,220.95,1521.9,546.98,1577.4,2156.895996,9.387326
2025-10-01 13:00:00+02:00,118.88,1521.3,493.72,1575.6,2477.273437,10.790177
2025-10-01 14:00:00+02:00,132.12,1521.3,606.7,1575.32,2424.020263,15.092921
2025-10-01 15:00:00+02:00,193.1,1521.7,763.1,1574.82,2048.433837,19.227853
2025-10-01 16:00:00+02:00,576.02,1522.6,1180.0,1575.3,1406.867309,20.200727
2025-10-01 17:00:00+02:00,2518.2,1523.9,2167.25,1574.8,705.499206,19.521329
2025-10-01 18:00:00+02:00,3136.02,1525.7,2596.38,1575.78,154.894012,17.771951
2025-10-01 19:00:00+02:00,3264.42,1527.9,2874.55,1576.68,4.464777,17.898323
2025-10-01 20:00:00+02:00,2456.92,1530.5,2400.28,1579.2,3.483211,14.257927
2025-10-01 21:00:00+02:00,1235.68,1533.4,1441.1,1581.55,2.656098,15.309589
2025-10-01 22:00:00+02:00,346.85,1536.7,946.32,1583.1,1.964555,19.956281
2025-10-01 23:00:00+02:00,361.28,1540.3,669.75,1582.92,1.519799,22.806577
2025-10-02 00:00:00+02:00,144.32,1369.6,715.0,1583.9,1.266831,25.334449
2025-10-02 01:00:00+02:00,102.58,1357.8,591.8,1584.52,0.914838,31.607269
2025-10-02 02:00:00+02:00,86.9,1346.7,602.1,1585.12,0.766717,34.503967
2025-10-02 03:00:00+02:00,38.6,1336.6,682.5,1585.55,0.593715,30.787424
2025-10-02 04:00:00+02:00,115.2,1327.6,720.02,1586.1,0.587007,26.638431
2025-10-02 05:00:00+02:00,474.7,1319.8,1078.28,1585.78,0.671074,31.13227
2025-10-02 06:00:00+02:00,2219.52,1313.4,2053.88,1584.18,0.860226,39.859107
2025-10-02 07:00:00+02:00,2868.3,1308.4,2061.15,1584.2,19.099092,36.351009
2025-10-02 08:00:00+02:00,2320.25,1305.0,1732.6,1586.22,276.174682,32.992176
2025-10-02 09:00:00+02:00,923.18,1303.4,926.8,1584.38,799.361511,21.109205
2025-10-02 10:00:00+02:00,460.7,1303.7,799.0,1580.65,1367.16455,13.74136
2025-10-02 11:00:00+02:00,190.25,1306.0,860.85,1581.1,1952.118652,8.477392
2025-10-02 12:00:00+02:00,117.68,1310.4,512.15,1579.18,2505.857177,6.647265
2025-10-02 13:00:00+02:00,102.52,1317.1,499.32,1572.38,2741.191406,8.813609
2025-10-02 14:00:00+02:00,132.12,1325.8,548.5,1573.95,2660.912841,12.92694
2025-10-02 15:00:00+02:00,212.48,1336.5,755.15,1575.7,2282.313232,16.063554
2025-10-02 16:00:00+02:00,354.38,1348.9,990.55,1575.12,1607.876831,18.493812
2025-10-02 17:00:00+02:00,1205.05,1362.9,1617.72,1574.88,781.04541,17.882616
2025-10-02 18:00:00+02:00,3252.28,1378.3,2328.1,1574.3,150.691528,19.449836
2025-10-02 19:00:00+02:00,3510.1,1395.0,2444.55,1576.12,4.506744,18.973344
2025-10-02 20:00:00+02:00,1765.05,1412.6,1938.9,1577.8,3.69107,25.899478
2025-10-02 21:00:00+02:00,733.58,1431.2,1309.78,1579.12,2.807686,33.213096
2025-10-02 22:00:00+02:00,564.52,1450.4,1096.4,1580.92,2.219629,31.810752
2025-10-02 23:00:00+02:00,172.7,1470.1,868.2,1582.8,1.649653,22.804006
